payment_id,sale_id,payment_method,payment_date,amount,payment_status,transaction_ref
5009,5009,upi,2025-08-29,85.0,completed,UPI00005009
5010,5010,cash,2025-08-29,485.0,completed,
5011,5011,bank_transfer,2025-08-29,13244.87,completed,BT00005011
5012,5012,upi,2025-08-29,10239.04,completed,UPI00005012
5013,5013,upi,2025-08-30,5043.0,completed,UPI00005013
5014,5014,bank_transfer,2025-08-30,10585.29,completed,BT00005014
5015,5015,cash,2025-08-30,3203.2,completed,
5016,5016,upi,2025-08-30,3134.01,completed,UPI00005016
5017,5017,cash,2025-08-31,168.0,completed,
5018,5018,bank_transfer,2025-08-31,27104.16,completed,BT00005018
5019,5019,cash,2025-09-01,406.26,completed,
5020,5020,cash,2025-09-01,825.06,completed,
5021,5021,cash,2025-09-01,16.0,completed,
5022,5022,bank_transfer,2025-09-01,31791.14,completed,BT00005022
5023,5023,cash,2025-09-02,667.0,completed,
5024,5024,cash,2025-09-02,9716.06,completed,
5025,5025,cash,2025-09-03,49902.03,completed,
5026,5026,cash,2025-09-03,4540.1,completed,
5027,5027,upi,2025-09-04,170.0,completed,UPI00005027
5028,5028,cash,2025-09-04,3805.5,completed,
5029,5029,bank_transfer,2025-09-06,6826.08,pending,BT00005029
5030,5030,upi,2025-09-04,13571.85,completed,UPI00005030
5031,5031,upi,2025-09-04,27831.1,completed,UPI00005031
5032,5032,bank_transfer,2025-09-05,7173.66,completed,BT00005032
5033,5033,cash,2025-09-05,244.0,completed,
5034,5034,cash,2025-09-06,255.0,completed,
5035,5035,upi,2025-09-07,3777.84,completed,UPI00005035
5036,5036,cash,2025-09-07,7685.28,completed,
5037,5037,cash,2025-09-08,9650.1,completed,
5038,5038,bank_transfer,2025-09-08,27761.47,completed,BT00005038
5039,5039,cash,2025-09-08,10446.26,completed,
5040,5040,bank_transfer,2025-09-08,7688.64,completed,BT00005040
5041,5041,cash,2025-09-09,957.78,completed,
5042,5042,bank_transfer,2025-09-09,18316.7,completed,BT00005042
5043,5043,cash,2025-09-10,9.0,completed,
5044,5044,upi,2025-09-12,11061.4,pending,UPI00005044
5045,5045,upi,2025-09-10,235.44,completed,UPI00005045
5046,5046,bank_transfer,2025-09-10,20157.7,completed,BT00005046
5047,5047,upi,2025-09-14,9241.72,pending,UPI00005047
5048,5048,upi,2025-09-11,14258.7,completed,UPI00005048
5049,5049,bank_transfer,2025-09-13,11124.62,pending,BT00005049
5050,5050,cash,2025-09-12,452.0,completed,
5051,5051,bank_transfer,2025-09-12,17648.28,completed,BT00005051
5052,5052,cash,2025-09-12,115.92,completed,
5053,5053,bank_transfer,2025-09-12,19607.92,completed,BT00005053
5054,5054,cash,2025-09-13,7135.12,completed,
5055,5055,bank_transfer,2025-09-13,12297.85,completed,BT00005055
5056,5056,upi,2025-09-13,438.0,completed,UPI00005056
5057,5057,cash,2025-09-13,7834.18,completed,
5058,5058,cash,2025-09-14,4272.89,completed,
5059,5059,cash,2025-09-14,352.36,completed,
5060,5060,upi,2025-09-14,967.48,completed,UPI00005060
5061,5061,upi,2025-09-15,8280.38,completed,UPI00005061
5062,5062,bank_transfer,2025-09-15,12530.59,completed,BT00005062
5063,5063,upi,2025-09-15,799.6,completed,UPI00005063
5064,5064,bank_transfer,2025-09-15,7114.83,completed,BT00005064
5065,5065,bank_transfer,2025-09-15,80.04,completed,BT00005065
5066,5066,cash,2025-09-16,270.76,completed,
5067,5067,cash,2025-09-16,6589.42,completed,
5068,5068,upi,2025-09-16,279.68,completed,UPI00005068
5069,5069,bank_transfer,2025-09-16,22942.23,completed,BT00005069
5070,5070,cash,2025-09-16,1525.36,completed,
5071,5071,upi,2025-09-16,13830.28,completed,UPI00005071
5072,5072,cash,2025-09-16,2375.37,completed,
5073,5073,cash,2025-09-16,3743.02,completed,
5074,5074,bank_transfer,2025-09-16,26609.11,completed,BT00005074
5075,5075,upi,2025-09-17,2084.13,completed,UPI00005075
5076,5076,cash,2025-09-17,32.2,completed,
5077,5077,bank_transfer,2025-09-17,10181.5,completed,BT00005077
5078,5078,cash,2025-09-17,5086.04,completed,
5079,5079,upi,2025-09-17,5191.78,completed,UPI00005079
5080,5080,bank_transfer,2025-09-20,8838.07,pending,BT00005080
5081,5081,cash,2025-09-18,7016.48,pending,
5082,5082,cash,2025-09-17,29637.74,completed,
5083,5083,cash,2025-09-17,3998.0,completed,
5084,5084,upi,2025-09-19,8479.74,pending,UPI00005084
5085,5085,cash,2025-09-18,103.96,completed,
5086,5086,cash,2025-09-18,4791.65,completed,
5087,5087,bank_transfer,2025-09-18,7859.83,completed,BT00005087
5088,5088,upi,2025-09-18,310.96,completed,UPI00005088
5089,5089,cash,2025-09-18,12943.49,completed,
5090,5090,cash,2025-09-19,280.79,completed,
5091,5091,upi,2025-09-20,156.4,pending,UPI00005091
5092,5092,cash,2025-09-19,4929.53,completed,
5093,5093,upi,2025-09-19,336.72,completed,UPI00005093
5094,5094,cash,2025-09-19,825.68,completed,
5095,5095,cash,2025-09-19,1488.15,completed,
5096,5096,cash,2025-09-20,858.18,completed,
5097,5097,bank_transfer,2025-09-20,17683.87,completed,BT00005097
5098,5098,cash,2025-09-20,11659.1,completed,
5099,5099,upi,2025-09-20,270.76,completed,UPI00005099
5100,5100,upi,2025-09-20,5486.84,completed,UPI00005100
5101,5101,cash,2025-09-21,231.84,completed,
5102,5102,cash,2025-09-21,16543.35,completed,
5103,5103,upi,2025-09-21,439.76,completed,UPI00005103
5104,5104,bank_transfer,2025-09-21,6142.66,completed,BT00005104
5105,5105,bank_transfer,2025-09-21,11434.13,completed,BT00005105
5106,5106,upi,2025-09-21,161.0,completed,UPI00005106
5107,5107,upi,2025-09-24,3815.67,pending,UPI00005107
5108,5108,cash,2025-09-21,4055.86,completed,
5109,5109,upi,2025-09-22,104.88,completed,UPI00005109
5110,5110,cash,2025-09-22,4551.03,completed,
5111,5111,upi,2025-09-22,612.72,completed,UPI00005111
5112,5112,cash,2025-09-22,115.0,completed,
5113,5113,bank_transfer,2025-09-22,5735.19,completed,BT00005113
5114,5114,upi,2025-09-22,3827.33,completed,UPI00005114
5115,5115,cash,2025-09-22,24131.11,completed,
5116,5116,cash,2025-09-22,1435.37,completed,
5117,5117,bank_transfer,2025-09-23,13729.12,pending,BT00005117
5118,5118,cash,2025-09-23,7073.55,completed,
5119,5119,upi,2025-09-23,4963.41,completed,UPI00005119
5120,5120,bank_transfer,2025-09-23,4757.78,completed,BT00005120
5121,5121,cash,2025-09-23,6443.17,completed,
5122,5122,upi,2025-09-23,10206.53,completed,UPI00005122
5123,5123,upi,2025-09-23,6479.62,completed,UPI00005123
5124,5124,bank_transfer,2025-09-23,25938.9,completed,BT00005124
5125,5125,upi,2025-09-23,352.36,completed,UPI00005125
5126,5126,bank_transfer,2025-09-25,5962.32,pending,BT00005126
5127,5127,bank_transfer,2025-09-24,6035.84,completed,BT00005127
5128,5128,upi,2025-09-24,8670.02,completed,UPI00005128
5129,5129,upi,2025-09-24,2679.49,completed,UPI00005129
5130,5130,cash,2025-09-24,25414.97,completed,
5131,5131,upi,2025-09-24,23962.75,completed,UPI00005131
5132,5132,bank_transfer,2025-09-25,8889.19,completed,BT00005132
5133,5133,cash,2025-09-25,26789.78,completed,
5134,5134,cash,2025-09-25,228.16,completed,
5135,5135,upi,2025-09-25,17344.12,completed,UPI00005135
5136,5136,upi,2025-09-25,2478.49,completed,UPI00005136
5137,5137,cash,2025-09-25,12603.78,completed,
5138,5138,bank_transfer,2025-09-25,11360.29,completed,BT00005138
5139,5139,cash,2025-09-26,8223.76,completed,
5140,5140,upi,2025-09-26,390.08,completed,UPI00005140
5141,5141,bank_transfer,2025-09-26,8753.89,completed,BT00005141
5142,5142,cash,2025-09-26,3457.7,completed,
5143,5143,upi,2025-09-26,220.8,completed,UPI00005143
5144,5144,bank_transfer,2025-09-26,45827.14,completed,BT00005144
5145,5145,upi,2025-09-27,739.68,completed,UPI00005145
5146,5146,cash,2025-09-27,2884.02,completed,
5147,5147,cash,2025-09-27,25580.23,completed,
5148,5148,bank_transfer,2025-09-27,7213.41,completed,BT00005148
5149,5149,bank_transfer,2025-09-27,9915.59,completed,BT00005149
5150,5150,cash,2025-09-28,18282.82,completed,
5151,5151,cash,2025-09-29,10033.35,pending,
5152,5152,cash,2025-09-28,2200.35,completed,
5153,5153,cash,2025-09-28,195.04,completed,
5154,5154,upi,2025-09-28,10360.27,completed,UPI00005154
5155,5155,cash,2025-09-28,2020.58,completed,
5156,5156,cash,2025-09-29,117.95,completed,
5157,5157,cash,2025-09-29,4693.8,completed,
5158,5158,cash,2025-09-29,328.08,completed,
5159,5159,bank_transfer,2025-09-29,12512.19,completed,BT00005159
5160,5160,cash,2025-09-29,414.0,completed,
5161,5161,cash,2025-09-30,8577.91,completed,
5162,5162,upi,2025-10-01,75.0,completed,UPI00005162
5163,5163,upi,2025-10-01,15197.01,completed,UPI00005163
5164,5164,cash,2025-10-01,54.0,completed,
5165,5165,bank_transfer,2025-10-01,7242.48,completed,BT00005165
5166,5166,bank_transfer,2025-10-01,6806.03,completed,BT00005166
5167,5167,cash,2025-10-02,11204.41,completed,
5168,5168,cash,2025-10-02,3695.6,completed,
5169,5169,bank_transfer,2025-10-02,12776.6,completed,BT00005169
5170,5170,upi,2025-10-02,359.04,completed,UPI00005170
5171,5171,cash,2025-10-02,10699.26,completed,
5172,5172,bank_transfer,2025-10-02,11098.36,completed,BT00005172
5173,5173,cash,2025-10-02,208.02,completed,
5174,5174,bank_transfer,2025-10-02,7417.44,completed,BT00005174
5175,5175,bank_transfer,2025-10-02,5756.45,completed,BT00005175
5176,5176,bank_transfer,2025-10-03,9347.77,completed,BT00005176
5177,5177,upi,2025-10-03,296.0,completed,UPI00005177
5178,5178,cash,2025-10-04,15955.8,completed,
5179,5179,cash,2025-10-05,3260.36,pending,
5180,5180,upi,2025-10-04,2566.63,completed,UPI00005180
5181,5181,cash,2025-10-04,266.0,completed,
5182,5182,bank_transfer,2025-10-04,12727.07,completed,BT00005182
5183,5183,cash,2025-10-05,4333.54,completed,
5184,5184,bank_transfer,2025-10-05,186.46,completed,BT00005184
5185,5185,cash,2025-10-05,7864.92,completed,
5186,5186,cash,2025-10-05,90.0,completed,
5187,5187,cash,2025-10-06,666.0,completed,
5188,5188,bank_transfer,2025-10-06,17187.44,completed,BT00005188
5189,5189,bank_transfer,2025-10-07,5654.52,pending,BT00005189
5190,5190,upi,2025-10-06,16142.21,completed,UPI00005190
5191,5191,cash,2025-10-07,646.1,pending,
5192,5192,upi,2025-10-06,27037.88,completed,UPI00005192
5193,5193,cash,2025-10-08,7697.38,pending,
5194,5194,bank_transfer,2025-10-06,16954.54,completed,BT00005194
5195,5195,cash,2025-10-07,3846.36,completed,
5196,5196,cash,2025-10-07,1343.45,completed,
5197,5197,cash,2025-10-07,848.13,completed,
5198,5198,bank_transfer,2025-10-07,19739.43,completed,BT00005198
5199,5199,upi,2025-10-07,19389.08,completed,UPI00005199
5200,5200,upi,2025-10-07,9662.18,completed,UPI00005200
5201,5201,cash,2025-10-07,29217.02,completed,
5202,5202,cash,2025-10-07,2179.0,completed,
5203,5203,upi,2025-10-07,14565.88,completed,UPI00005203
5204,5204,bank_transfer,2025-10-08,28834.88,completed,BT00005204
5205,5205,cash,2025-10-08,52.0,completed,
5206,5206,cash,2025-10-08,2332.0,completed,
5207,5207,upi,2025-10-08,8484.22,completed,UPI00005207
5208,5208,cash,2025-10-08,25041.96,completed,
5209,5209,upi,2025-10-09,32004.56,completed,UPI00005209
5210,5210,cash,2025-10-09,26684.23,completed,
5211,5211,upi,2025-10-09,4841.1,completed,UPI00005211
5212,5212,cash,2025-10-13,2455.76,pending,
5213,5213,bank_transfer,2025-10-10,6918.9,completed,BT00005213
5214,5214,cash,2025-10-10,230.0,completed,
5215,5215,upi,2025-10-10,12513.17,completed,UPI00005215
5216,5216,cash,2025-10-10,833.62,completed,
5217,5217,bank_transfer,2025-10-10,15641.55,completed,BT00005217
5218,5218,upi,2025-10-10,2550.98,completed,UPI00005218
5219,5219,bank_transfer,2025-10-10,8611.11,completed,BT00005219
5220,5220,cash,2025-10-10,72.0,completed,
5221,5221,cash,2025-10-13,413.43,pending,
5222,5222,cash,2025-10-10,40.0,completed,
5223,5223,cash,2025-10-11,2746.89,completed,
5224,5224,cash,2025-10-11,334.0,completed,
5225,5225,cash,2025-10-11,1025.01,completed,
5226,5226,upi,2025-10-11,8388.69,completed,UPI00005226
5227,5227,cash,2025-10-13,2733.36,pending,
5228,5228,cash,2025-10-11,229.0,completed,
5229,5229,cash,2025-10-11,4741.96,completed,
5230,5230,bank_transfer,2025-10-11,248.0,completed,BT00005230
5231,5231,upi,2025-10-11,1623.51,completed,UPI00005231
5232,5232,cash,2025-10-11,238.91,completed,
5233,5233,upi,2025-10-12,460.24,completed,UPI00005233
5234,5234,upi,2025-10-12,1165.95,completed,UPI00005234
5235,5235,upi,2025-10-12,14589.53,completed,UPI00005235
5236,5236,upi,2025-10-12,6774.35,completed,UPI00005236
5237,5237,cash,2025-10-13,1718.63,pending,
5238,5238,cash,2025-10-12,2397.17,completed,
5239,5239,upi,2025-10-13,8251.74,completed,UPI00005239
5240,5240,cash,2025-10-13,1967.93,completed,
5241,5241,cash,2025-10-13,3272.12,completed,
5242,5242,cash,2025-10-13,7890.22,completed,
5243,5243,bank_transfer,2025-10-13,227.88,completed,BT00005243
5244,5244,upi,2025-10-13,3349.42,completed,UPI00005244
5245,5245,cash,2025-10-13,17472.81,completed,
5246,5246,cash,2025-10-13,3961.06,completed,
5247,5247,upi,2025-10-13,14205.11,completed,UPI00005247
5248,5248,cash,2025-10-13,3967.33,completed,
5249,5249,upi,2025-10-13,8348.14,completed,UPI00005249
5250,5250,bank_transfer,2025-10-13,17344.76,completed,BT00005250
5251,5251,cash,2025-10-13,14.08,completed,
5252,5252,cash,2025-10-13,463.76,completed,
5253,5253,upi,2025-10-13,1003.46,completed,UPI00005253
5254,5254,cash,2025-10-13,1662.25,completed,
5255,5255,bank_transfer,2025-10-13,25309.69,completed,BT00005255
5256,5256,cash,2025-10-13,11906.82,completed,
5257,5257,cash,2025-10-14,137.89,completed,
5258,5258,cash,2025-10-14,21290.84,completed,
5259,5259,upi,2025-10-14,2671.93,completed,UPI00005259
5260,5260,cash,2025-10-14,3282.49,completed,
5261,5261,cash,2025-10-14,2419.59,completed,
5262,5262,cash,2025-10-14,675.4,completed,
5263,5263,upi,2025-10-14,21720.42,completed,UPI00005263
5264,5264,bank_transfer,2025-10-14,9645.94,completed,BT00005264
5265,5265,upi,2025-10-14,491.04,completed,UPI00005265
5266,5266,cash,2025-10-14,91.52,completed,
5267,5267,upi,2025-10-14,7088.44,completed,UPI00005267
5268,5268,cash,2025-10-14,15.84,completed,
5269,5269,cash,2025-10-14,254.32,completed,
5270,5270,bank_transfer,2025-10-15,24937.19,pending,BT00005270
5271,5271,cash,2025-10-14,29564.21,completed,
5272,5272,bank_transfer,2025-10-14,660.0,completed,BT00005272
5273,5273,upi,2025-10-15,139.04,pending,UPI00005273
5274,5274,cash,2025-10-14,5807.34,completed,
5275,5275,cash,2025-10-14,1798.61,completed,
5276,5276,upi,2025-10-15,3888.07,completed,UPI00005276
5277,5277,cash,2025-10-15,6561.98,completed,
5278,5278,upi,2025-10-15,12208.4,completed,UPI00005278
5279,5279,cash,2025-10-15,28784.18,completed,
5280,5280,cash,2025-10-18,2441.12,pending,
5281,5281,cash,2025-10-15,4234.43,completed,
5282,5282,bank_transfer,2025-10-15,7375.1,completed,BT00005282
5283,5283,upi,2025-10-16,8297.47,completed,UPI00005283
5284,5284,cash,2025-10-16,16038.04,completed,
5285,5285,upi,2025-10-16,932.8,completed,UPI00005285
5286,5286,upi,2025-10-16,4315.19,completed,UPI00005286
5287,5287,bank_transfer,2025-10-16,7438.69,completed,BT00005287
5288,5288,upi,2025-10-16,50.98,completed,UPI00005288
5289,5289,cash,2025-10-17,8341.35,completed,
5290,5290,bank_transfer,2025-10-17,16412.25,completed,BT00005290
5291,5291,cash,2025-10-17,21074.5,completed,
5292,5292,upi,2025-10-17,9766.56,completed,UPI00005292
5293,5293,cash,2025-10-17,3630.32,completed,
5294,5294,upi,2025-10-17,21654.96,completed,UPI00005294
5295,5295,bank_transfer,2025-10-17,20138.28,completed,BT00005295
5296,5296,cash,2025-10-17,692.72,completed,
5297,5297,upi,2025-10-17,228.8,completed,UPI00005297
5298,5298,upi,2025-10-17,19435.86,completed,UPI00005298
5299,5299,upi,2025-10-17,28.16,completed,UPI00005299
5300,5300,cash,2025-10-17,3897.58,completed,
5301,5301,upi,2025-10-17,4800.84,completed,UPI00005301
5302,5302,upi,2025-10-18,6725.26,completed,UPI00005302
5303,5303,bank_transfer,2025-10-18,7890.22,completed,BT00005303
5304,5304,cash,2025-10-18,13871.76,completed,
5305,5305,bank_transfer,2025-10-18,41221.61,completed,BT00005305
5306,5306,bank_transfer,2025-10-18,8429.49,completed,BT00005306
5307,5307,cash,2025-10-18,11590.22,completed,
5308,5308,upi,2025-10-18,1685.16,completed,UPI00005308
5309,5309,cash,2025-10-19,264.0,completed,
5310,5310,cash,2025-10-19,39583.14,completed,
5311,5311,upi,2025-10-19,31.68,completed,UPI00005311
5312,5312,bank_transfer,2025-10-19,6746.36,completed,BT00005312
5313,5313,upi,2025-10-19,15051.43,completed,UPI00005313
5314,5314,upi,2025-10-19,209.21,completed,UPI00005314
5315,5315,upi,2025-10-19,4770.12,completed,UPI00005315
5316,5316,cash,2025-10-19,413.6,completed,
5317,5317,bank_transfer,2025-10-19,5328.04,completed,BT00005317
5318,5318,upi,2025-10-19,5651.87,completed,UPI00005318
5319,5319,upi,2025-10-22,3888.07,pending,UPI00005319
5320,5320,upi,2025-10-20,6638.65,completed,UPI00005320
5321,5321,upi,2025-10-20,7258.1,completed,UPI00005321
5322,5322,upi,2025-10-20,1972.94,completed,UPI00005322
5323,5323,upi,2025-10-20,300.96,completed,UPI00005323
5324,5324,cash,2025-10-20,12076.53,completed,
5325,5325,cash,2025-10-20,436.48,completed,
5326,5326,upi,2025-10-20,485.09,completed,UPI00005326
5327,5327,upi,2025-10-20,6193.84,completed,UPI00005327
5328,5328,cash,2025-10-20,6217.2,completed,
5329,5329,bank_transfer,2025-10-20,13215.63,completed,BT00005329
5330,5330,cash,2025-10-20,92.4,completed,
5331,5331,upi,2025-10-20,20930.03,completed,UPI00005331
5332,5332,upi,2025-10-20,6376.02,completed,UPI00005332
5333,5333,cash,2025-10-20,147.84,completed,
5334,5334,upi,2025-10-20,11243.09,completed,UPI00005334
5335,5335,bank_transfer,2025-10-20,11529.75,completed,BT00005335
5336,5336,cash,2025-10-20,33830.02,completed,
5337,5337,bank_transfer,2025-10-21,18840.97,completed,BT00005337
5338,5338,cash,2025-10-21,73.92,completed,
5339,5339,upi,2025-10-21,6185.09,completed,UPI00005339
5340,5340,cash,2025-10-23,7095.04,pending,
5341,5341,bank_transfer,2025-10-21,5319.86,completed,BT00005341
5342,5342,upi,2025-10-22,5865.49,completed,UPI00005342
5343,5343,cash,2025-10-24,15.84,pending,
5344,5344,bank_transfer,2025-10-22,6742.3,completed,BT00005344
5345,5345,upi,2025-10-22,3558.85,completed,UPI00005345
5346,5346,cash,2025-10-22,434.72,completed,
5347,5347,bank_transfer,2025-10-22,12181.92,completed,BT00005347
5348,5348,cash,2025-10-22,12895.21,completed,
5349,5349,cash,2025-10-22,5613.67,completed,
5350,5350,cash,2025-10-23,212.96,completed,
5351,5351,cash,2025-10-23,22.0,completed,
5352,5352,upi,2025-10-23,2636.02,completed,UPI00005352
5353,5353,cash,2025-10-23,21415.71,completed,
5354,5354,upi,2025-10-23,9414.55,completed,UPI00005354
5355,5355,bank_transfer,2025-10-23,7990.62,completed,BT00005355
5356,5356,cash,2025-10-23,5594.36,completed,
5357,5357,cash,2025-10-24,44.0,completed,
5358,5358,cash,2025-10-24,5798.14,completed,
5359,5359,upi,2025-10-24,17668.97,completed,UPI00005359
5360,5360,cash,2025-10-24,3977.32,completed,
5361,5361,cash,2025-10-24,1666.32,completed,
5362,5362,upi,2025-10-24,2364.38,completed,UPI00005362
5363,5363,cash,2025-10-25,47.52,pending,
5364,5364,bank_transfer,2025-10-24,9037.14,completed,BT00005364
5365,5365,upi,2025-10-24,2332.7,completed,UPI00005365
5366,5366,upi,2025-10-24,142.56,completed,UPI00005366
5367,5367,bank_transfer,2025-10-24,4099.22,completed,BT00005367
5368,5368,upi,2025-10-24,206.8,completed,UPI00005368
5369,5369,cash,2025-10-24,167.2,completed,
5370,5370,upi,2025-10-24,5151.56,completed,UPI00005370
5371,5371,cash,2025-10-25,7297.66,completed,
5372,5372,cash,2025-10-25,22509.63,completed,
5373,5373,bank_transfer,2025-10-25,6827.69,completed,BT00005373
5374,5374,cash,2025-10-25,338.47,completed,
5375,5375,cash,2025-10-25,13674.94,completed,
5376,5376,cash,2025-10-25,360.41,completed,
5377,5377,cash,2025-10-25,4510.35,completed,
5378,5378,cash,2025-10-28,661.01,pending,
5379,5379,cash,2025-10-25,90.64,completed,
5380,5380,bank_transfer,2025-10-25,15668.38,completed,BT00005380
5381,5381,bank_transfer,2025-10-25,18319.98,completed,BT00005381
5382,5382,cash,2025-10-25,886.45,completed,
5383,5383,upi,2025-10-25,27487.54,completed,UPI00005383
5384,5384,upi,2025-10-25,3778.75,completed,UPI00005384
5385,5385,upi,2025-10-25,6101.72,completed,UPI00005385
5386,5386,cash,2025-10-26,2627.5,completed,
5387,5387,upi,2025-10-26,16203.52,completed,UPI00005387
5388,5388,cash,2025-10-26,9840.13,completed,
5389,5389,bank_transfer,2025-10-26,19278.94,completed,BT00005389
5390,5390,bank_transfer,2025-10-26,21289.03,completed,BT00005390
5391,5391,upi,2025-10-26,7582.04,completed,UPI00005391
5392,5392,cash,2025-10-27,25577.71,completed,
5393,5393,cash,2025-10-27,11684.53,completed,
5394,5394,bank_transfer,2025-10-27,27813.66,completed,BT00005394
5395,5395,bank_transfer,2025-10-27,15289.03,completed,BT00005395
5396,5396,cash,2025-10-27,3497.18,completed,
5397,5397,cash,2025-10-27,6051.07,completed,
5398,5398,upi,2025-10-27,42.24,completed,UPI00005398
5399,5399,cash,2025-10-27,13793.12,completed,
5400,5400,upi,2025-10-27,540.62,completed,UPI00005400
5401,5401,bank_transfer,2025-10-27,15318.64,completed,BT00005401
5402,5402,cash,2025-10-28,19448.63,completed,
5403,5403,upi,2025-10-28,14811.71,completed,UPI00005403
5404,5404,bank_transfer,2025-10-28,6733.44,completed,BT00005404
5405,5405,upi,2025-10-28,1420.06,completed,UPI00005405
5406,5406,cash,2025-10-28,3258.04,completed,
5407,5407,cash,2025-10-28,13984.86,completed,
5408,5408,cash,2025-10-28,2554.99,completed,
5409,5409,cash,2025-10-29,730.56,completed,
5410,5410,upi,2025-10-29,9338.75,completed,UPI00005410
5411,5411,cash,2025-10-29,18603.86,completed,
5412,5412,bank_transfer,2025-10-29,2405.36,completed,BT00005412
5413,5413,upi,2025-10-29,11335.39,completed,UPI00005413
5414,5414,upi,2025-10-29,11725.95,completed,UPI00005414
5415,5415,upi,2025-10-29,73.92,completed,UPI00005415
5416,5416,cash,2025-10-29,482.17,completed,
5417,5417,upi,2025-10-29,7226.2,completed,UPI00005417
5418,5418,upi,2025-10-29,3623.26,completed,UPI00005418
5419,5419,upi,2025-10-29,6614.19,completed,UPI00005419
5420,5420,cash,2025-10-29,327.36,completed,
5421,5421,cash,2025-10-30,624.39,completed,
5422,5422,bank_transfer,2025-10-30,17577.21,completed,BT00005422
5423,5423,cash,2025-10-30,4164.05,completed,
5424,5424,cash,2025-10-31,1718.63,pending,
5425,5425,cash,2025-11-01,18803.77,pending,
5426,5426,bank_transfer,2025-10-30,20308.26,completed,BT00005426
5427,5427,cash,2025-10-30,3299.06,completed,
5428,5428,cash,2025-10-30,4209.37,completed,
5429,5429,bank_transfer,2025-10-30,22392.22,completed,BT00005429
5430,5430,cash,2025-10-30,13054.85,completed,
5431,5431,bank_transfer,2025-10-30,7120.1,completed,BT00005431
5432,5432,upi,2025-10-30,14314.56,completed,UPI00005432
5433,5433,cash,2025-10-30,10149.0,completed,
5434,5434,cash,2025-10-31,1092.26,completed,
5435,5435,bank_transfer,2025-10-31,1504.09,completed,BT00005435
5436,5436,cash,2025-10-31,457.6,completed,
5437,5437,upi,2025-11-01,10677.94,pending,UPI00005437
5438,5438,upi,2025-10-31,16318.7,completed,UPI00005438
5439,5439,upi,2025-10-31,3201.68,completed,UPI00005439
5440,5440,cash,2025-10-31,3586.4,completed,
5441,5441,cash,2025-10-31,582.56,completed,
5442,5442,cash,2025-10-31,602.62,completed,
5443,5443,bank_transfer,2025-10-31,9347.9,completed,BT00005443
5444,5444,upi,2025-10-31,137.89,completed,UPI00005444
5445,5445,cash,2025-10-31,42.24,completed,
5446,5446,upi,2025-11-01,1704.07,completed,UPI00005446
5447,5447,cash,2025-11-01,16747.02,completed,
5448,5448,cash,2025-11-01,30.8,completed,
5449,5449,cash,2025-11-01,2052.16,completed,
5450,5450,cash,2025-11-03,4523.79,pending,
5451,5451,cash,2025-11-02,9505.99,completed,
5452,5452,bank_transfer,2025-11-02,7013.02,completed,BT00005452
5453,5453,upi,2025-11-02,9793.23,completed,UPI00005453
5454,5454,cash,2025-11-02,4171.77,completed,
5455,5455,bank_transfer,2025-11-02,17041.97,completed,BT00005455
5456,5456,upi,2025-11-02,10675.39,completed,UPI00005456
5457,5457,upi,2025-11-02,174.84,completed,UPI00005457
5458,5458,upi,2025-11-03,687.14,completed,UPI00005458
5459,5459,cash,2025-11-03,9280.55,completed,
5460,5460,cash,2025-11-03,1573.56,completed,
5461,5461,upi,2025-11-03,816.98,completed,UPI00005461
5462,5462,bank_transfer,2025-11-03,5292.91,completed,BT00005462
5463,5463,bank_transfer,2025-11-03,20570.91,completed,BT00005463
5464,5464,upi,2025-11-03,152.28,completed,UPI00005464
5465,5465,bank_transfer,2025-11-03,5670.02,completed,BT00005465
5466,5466,upi,2025-11-04,117.5,completed,UPI00005466
5467,5467,bank_transfer,2025-11-04,9679.46,completed,BT00005467
5468,5468,bank_transfer,2025-11-04,27062.81,completed,BT00005468
5469,5469,bank_transfer,2025-11-05,565.88,completed,BT00005469
5470,5470,bank_transfer,2025-11-05,14454.64,completed,BT00005470
5471,5471,cash,2025-11-05,5331.91,completed,
5472,5472,upi,2025-11-05,6792.73,completed,UPI00005472
5473,5473,upi,2025-11-05,24008.85,completed,UPI00005473
5474,5474,upi,2025-11-05,23056.44,completed,UPI00005474
5475,5475,cash,2025-11-05,803.53,completed,
5476,5476,upi,2025-11-05,4597.65,completed,UPI00005476
5477,5477,cash,2025-11-06,29484.88,completed,
5478,5478,cash,2025-11-06,258.0,completed,
5479,5479,upi,2025-11-06,677.1,completed,UPI00005479
5480,5480,upi,2025-11-06,2280.06,completed,UPI00005480
5481,5481,cash,2025-11-06,10876.17,completed,
5482,5482,cash,2025-11-06,14095.84,completed,
5483,5483,bank_transfer,2025-11-06,9962.39,completed,BT00005483
5484,5484,upi,2025-11-06,16562.3,completed,UPI00005484
5485,5485,cash,2025-11-07,24376.13,completed,
5486,5486,upi,2025-11-07,1021.94,completed,UPI00005486
5487,5487,cash,2025-11-07,9984.52,completed,
5488,5488,cash,2025-11-07,2040.01,completed,
5489,5489,upi,2025-11-07,7534.65,completed,UPI00005489
5490,5490,cash,2025-11-07,9321.0,completed,
5491,5491,cash,2025-11-07,2244.17,completed,
5492,5492,cash,2025-11-07,10286.25,completed,
5493,5493,cash,2025-11-08,1366.68,completed,
5494,5494,upi,2025-11-08,9804.07,completed,UPI00005494
5495,5495,upi,2025-11-08,15565.62,completed,UPI00005495
