sale_id,customer_id,employee_id,sale_date,total_amount,payment_method,payment_status,promotion_id,festival_flag,holiday_flag,season,warehouse_expansion_flag
6140,244,2,2026-03-06,24500.92,upi,paid,,0,0,pre_monsoon,1
6141,576,2,2026-03-06,238.91,upi,paid,,0,0,pre_monsoon,1
6142,77,3,2026-03-06,9.0,cash,pending,,0,0,pre_monsoon,1
6143,264,3,2026-03-06,23792.75,cash,paid,,0,0,pre_monsoon,1
6144,239,1,2026-03-06,5824.0,bank_transfer,pending,,0,0,pre_monsoon,1
6145,210,3,2026-03-07,3087.72,upi,paid,,0,0,pre_monsoon,1
6146,752,1,2026-03-07,11440.71,bank_transfer,paid,,0,0,pre_monsoon,1
6147,891,2,2026-03-07,8893.25,upi,paid,,0,0,pre_monsoon,1
6148,220,1,2026-03-07,1131.27,cash,paid,,0,0,pre_monsoon,1
6149,302,3,2026-03-07,914.25,cash,paid,,0,0,pre_monsoon,1
6150,664,2,2026-03-07,18857.88,cash,paid,,0,0,pre_monsoon,1
6151,782,2,2026-03-07,230.0,upi,paid,,0,0,pre_monsoon,1
6152,315,3,2026-03-08,3844.32,cash,paid,,0,0,pre_monsoon,1
6153,704,1,2026-03-08,5152.47,bank_transfer,paid,,0,0,pre_monsoon,1
6154,314,1,2026-03-08,14256.05,cash,paid,,0,0,pre_monsoon,1
6155,839,2,2026-03-08,848.13,upi,paid,,0,0,pre_monsoon,1
6156,801,2,2026-03-08,5143.13,upi,paid,,0,0,pre_monsoon,1
6157,949,1,2026-03-08,1165.14,upi,paid,,0,0,pre_monsoon,1
6158,167,3,2026-03-08,16217.85,bank_transfer,paid,,0,0,pre_monsoon,1
6159,96,2,2026-03-08,12168.36,bank_transfer,paid,,0,0,pre_monsoon,1
6160,519,2,2026-03-09,5773.57,upi,pending,,0,0,pre_monsoon,1
6161,710,3,2026-03-09,7925.65,bank_transfer,paid,,0,0,pre_monsoon,1
6162,761,2,2026-03-10,10296.93,upi,paid,,0,0,pre_monsoon,1
6163,745,3,2026-03-10,84.0,upi,paid,,0,0,pre_monsoon,1
6164,574,3,2026-03-10,140.0,cash,paid,,0,0,pre_monsoon,1
6165,645,3,2026-03-11,656.81,upi,paid,,0,0,pre_monsoon,1
6166,94,2,2026-03-11,4271.33,upi,paid,,0,0,pre_monsoon,1
6167,134,2,2026-03-11,3261.78,upi,paid,,0,0,pre_monsoon,1
6168,552,1,2026-03-12,6275.97,upi,paid,,0,0,pre_monsoon,1
6169,345,2,2026-03-12,10706.51,bank_transfer,pending,,0,0,pre_monsoon,1
6170,120,3,2026-03-12,184.0,cash,pending,,0,0,pre_monsoon,1
6171,929,3,2026-03-12,50.0,bank_transfer,paid,,0,0,pre_monsoon,1
6172,520,1,2026-03-12,10839.68,bank_transfer,paid,,0,0,pre_monsoon,1
6173,551,2,2026-03-12,3315.6,cash,paid,,0,0,pre_monsoon,1
6174,660,3,2026-03-12,14812.0,upi,paid,,0,0,pre_monsoon,1
6175,56,2,2026-03-12,27503.21,bank_transfer,paid,,0,0,pre_monsoon,1
6176,294,3,2026-03-12,8653.68,bank_transfer,paid,,0,0,pre_monsoon,1
6177,252,2,2026-03-12,1997.55,cash,paid,,0,0,pre_monsoon,1
6178,856,2,2026-03-13,3279.89,cash,paid,,0,0,pre_monsoon,1
6179,243,3,2026-03-13,24226.26,upi,paid,,0,0,pre_monsoon,1
6180,404,3,2026-03-13,4518.36,upi,paid,,0,0,pre_monsoon,1
6181,359,2,2026-03-13,8082.84,cash,paid,,0,0,pre_monsoon,1
6182,197,3,2026-03-13,248.0,cash,paid,,0,0,pre_monsoon,1
6183,737,2,2026-03-14,108.0,upi,paid,,0,0,pre_monsoon,1
6184,919,2,2026-03-14,8764.05,upi,paid,,0,0,pre_monsoon,1
6185,301,3,2026-03-14,6072.06,cash,paid,,0,0,pre_monsoon,1
6186,856,1,2026-03-14,5283.88,upi,paid,,0,0,pre_monsoon,1
6187,851,1,2026-03-14,2073.27,upi,paid,,0,0,pre_monsoon,1
6188,535,1,2026-03-14,12722.34,upi,paid,,0,0,pre_monsoon,1
6189,893,2,2026-03-14,11112.5,bank_transfer,paid,,0,0,pre_monsoon,1
6190,688,1,2026-03-14,1642.2,cash,paid,,0,0,pre_monsoon,1
6191,715,1,2026-03-14,15419.12,upi,pending,,0,0,pre_monsoon,1
6192,219,2,2026-03-15,1865.28,upi,paid,,0,0,pre_monsoon,1
6193,840,1,2026-03-15,36.0,upi,paid,,0,0,pre_monsoon,1
6194,613,1,2026-03-15,13414.65,cash,paid,,0,0,pre_monsoon,1
6195,433,3,2026-03-15,24922.27,cash,paid,,0,0,pre_monsoon,1
6196,136,2,2026-03-15,541.17,upi,paid,,0,0,pre_monsoon,1
6197,294,1,2026-03-15,208.0,cash,paid,,0,0,pre_monsoon,1
6198,881,1,2026-03-15,1039.14,cash,paid,,0,0,pre_monsoon,1
6199,170,2,2026-03-16,644.0,cash,paid,,0,0,pre_monsoon,1
6200,343,1,2026-03-16,5196.48,cash,paid,,0,0,pre_monsoon,1
6201,619,3,2026-03-16,11252.16,bank_transfer,paid,,0,0,pre_monsoon,1
6202,599,2,2026-03-16,12974.64,bank_transfer,paid,,0,0,pre_monsoon,1
6203,303,2,2026-03-16,11141.05,upi,pending,,0,0,pre_monsoon,1
6204,902,3,2026-03-16,5283.63,bank_transfer,paid,,0,0,pre_monsoon,1
6205,469,2,2026-03-16,2764.98,cash,paid,,0,0,pre_monsoon,1
6206,326,2,2026-03-17,22819.43,bank_transfer,paid,,0,0,pre_monsoon,1
6207,878,2,2026-03-17,20870.4,bank_transfer,paid,,0,0,pre_monsoon,1
6208,489,2,2026-03-17,86.0,cash,paid,,0,0,pre_monsoon,1
6209,879,1,2026-03-17,9563.49,cash,paid,,0,0,pre_monsoon,1
6210,707,3,2026-03-17,2478.14,bank_transfer,paid,,0,0,pre_monsoon,1
6211,188,2,2026-03-17,438.0,upi,paid,,0,0,pre_monsoon,1
6212,823,1,2026-03-17,12740.91,bank_transfer,paid,,0,0,pre_monsoon,1
6213,913,2,2026-03-17,21427.9,bank_transfer,paid,,0,0,pre_monsoon,1
6214,235,1,2026-03-17,3202.2,cash,pending,,0,0,pre_monsoon,1
6215,665,3,2026-03-17,115.0,upi,paid,,0,0,pre_monsoon,1
6216,792,1,2026-03-17,6641.69,upi,paid,,0,0,pre_monsoon,1
6217,440,1,2026-03-18,4449.3,cash,pending,,1,0,pre_monsoon,1
6218,910,2,2026-03-18,1936.44,cash,paid,,1,0,pre_monsoon,1
6219,148,3,2026-03-18,80.0,upi,paid,,1,0,pre_monsoon,1
6220,815,2,2026-03-18,373.0,cash,paid,,1,0,pre_monsoon,1
6221,186,2,2026-03-18,25445.63,upi,paid,,1,0,pre_monsoon,1
6222,727,3,2026-03-18,2226.85,cash,pending,,1,0,pre_monsoon,1
6223,5,2,2026-03-18,84.0,cash,paid,,1,0,pre_monsoon,1
6224,127,1,2026-03-18,282.0,upi,paid,,1,0,pre_monsoon,1
6225,913,2,2026-03-18,5015.07,upi,paid,,1,0,pre_monsoon,1
6226,524,2,2026-03-18,356.67,upi,paid,,1,0,pre_monsoon,1
6227,834,3,2026-03-18,5747.45,bank_transfer,paid,,1,0,pre_monsoon,1
6228,874,2,2026-03-19,1017.11,cash,paid,,1,0,pre_monsoon,1
6229,511,1,2026-03-19,17518.24,cash,paid,,1,0,pre_monsoon,1
6230,666,1,2026-03-19,85.0,cash,pending,,1,0,pre_monsoon,1
6231,500,1,2026-03-19,28447.56,upi,paid,,1,0,pre_monsoon,1
6232,50,2,2026-03-19,20110.3,upi,paid,,1,0,pre_monsoon,1
6233,404,2,2026-03-19,12963.91,upi,paid,,1,0,pre_monsoon,1
6234,588,1,2026-03-19,10709.82,bank_transfer,paid,,1,0,pre_monsoon,1
6235,832,1,2026-03-19,1550.16,cash,paid,,1,0,pre_monsoon,1
6236,138,2,2026-03-20,11612.78,bank_transfer,paid,,1,0,pre_monsoon,1
6237,87,1,2026-03-20,572.0,cash,paid,,1,0,pre_monsoon,1
6238,294,3,2026-03-20,618.12,cash,paid,,1,0,pre_monsoon,1
6239,888,1,2026-03-21,4837.8,upi,paid,,1,0,pre_monsoon,1
6240,475,1,2026-03-21,31798.88,upi,paid,,1,0,pre_monsoon,1
6241,557,1,2026-03-21,8702.77,upi,paid,,1,0,pre_monsoon,1
6242,601,2,2026-03-21,7041.84,bank_transfer,paid,,1,0,pre_monsoon,1
6243,878,1,2026-03-21,3622.74,upi,paid,,1,0,pre_monsoon,1
6244,377,3,2026-03-21,3818.0,upi,paid,,1,0,pre_monsoon,1
6245,715,3,2026-03-21,5373.6,upi,paid,,1,0,pre_monsoon,1
6246,112,2,2026-03-21,51306.28,upi,paid,,1,0,pre_monsoon,1
6247,480,3,2026-03-22,140.0,cash,paid,,1,0,pre_monsoon,1
6248,556,3,2026-03-22,44138.85,bank_transfer,paid,,1,0,pre_monsoon,1
6249,166,2,2026-03-22,14387.92,cash,paid,,1,0,pre_monsoon,1
6250,219,1,2026-03-22,7417.44,cash,paid,,1,0,pre_monsoon,1
6251,97,3,2026-03-22,22462.72,bank_transfer,paid,,1,0,pre_monsoon,1
6252,779,1,2026-03-22,368.0,upi,paid,,1,0,pre_monsoon,1
6253,270,3,2026-03-22,15044.51,cash,paid,,1,0,pre_monsoon,1
6254,627,1,2026-03-22,29910.99,bank_transfer,pending,,1,0,pre_monsoon,1
6255,478,2,2026-03-22,8325.72,cash,paid,,1,0,pre_monsoon,1
6256,650,3,2026-03-22,28243.47,cash,paid,,1,0,pre_monsoon,1
6257,863,1,2026-03-22,7552.12,upi,paid,,1,0,pre_monsoon,1
6258,321,3,2026-03-23,17044.92,cash,paid,,1,0,pre_monsoon,1
6259,698,2,2026-03-23,4854.32,upi,paid,,1,0,pre_monsoon,1
6260,123,1,2026-03-23,9345.7,upi,paid,,1,0,pre_monsoon,1
6261,662,2,2026-03-23,7965.3,upi,paid,,1,0,pre_monsoon,1
6262,225,2,2026-03-23,3338.31,cash,paid,,1,0,pre_monsoon,1
6263,420,3,2026-03-23,172.0,upi,paid,,1,0,pre_monsoon,1
6264,251,3,2026-03-24,2743.74,cash,paid,,1,0,pre_monsoon,1
6265,100,1,2026-03-24,4354.59,upi,paid,,1,0,pre_monsoon,1
6266,612,1,2026-03-24,3095.25,upi,pending,,1,0,pre_monsoon,1
6267,888,3,2026-03-24,7223.79,upi,paid,,1,0,pre_monsoon,1
6268,821,2,2026-03-24,5809.1,bank_transfer,paid,,1,0,pre_monsoon,1
6269,425,3,2026-03-24,13072.85,upi,paid,,1,0,pre_monsoon,1
6270,685,2,2026-03-24,14403.98,bank_transfer,paid,,1,0,pre_monsoon,1
6271,143,3,2026-03-25,1192.82,cash,paid,,1,0,pre_monsoon,1
6272,692,3,2026-03-25,12499.24,bank_transfer,paid,,1,0,pre_monsoon,1
6273,186,3,2026-03-25,888.0,cash,paid,,1,0,pre_monsoon,1
6274,498,3,2026-03-25,4536.45,cash,paid,,1,0,pre_monsoon,1
6275,529,1,2026-03-25,10474.39,upi,paid,,1,0,pre_monsoon,1
6276,746,1,2026-03-25,21422.93,upi,paid,,1,0,pre_monsoon,1
6277,101,2,2026-03-25,36.0,cash,paid,,1,0,pre_monsoon,1
6278,609,2,2026-03-25,5879.82,upi,paid,,1,0,pre_monsoon,1
6279,857,1,2026-03-25,24167.59,cash,paid,,1,0,pre_monsoon,1
6280,1,2,2026-03-26,10470.36,cash,paid,,1,0,pre_monsoon,1
6281,614,1,2026-03-26,3061.44,upi,paid,,1,0,pre_monsoon,1
6282,271,2,2026-03-26,2564.46,cash,paid,,1,0,pre_monsoon,1
6283,541,3,2026-03-26,7758.25,cash,paid,,1,0,pre_monsoon,1
6284,371,1,2026-03-26,8099.41,cash,paid,,1,0,pre_monsoon,1
6285,260,2,2026-03-26,56.0,upi,paid,,1,0,pre_monsoon,1
6286,88,3,2026-03-26,15068.6,upi,paid,,1,0,pre_monsoon,1
6287,668,3,2026-03-26,3013.86,cash,paid,,1,0,pre_monsoon,1
6288,30,2,2026-03-26,2697.1,cash,pending,,1,0,pre_monsoon,1
6289,708,2,2026-03-27,510.97,cash,paid,,1,0,pre_monsoon,1
6290,857,1,2026-03-27,8827.11,cash,paid,,1,0,pre_monsoon,1
6291,564,1,2026-03-27,10508.04,upi,paid,,1,0,pre_monsoon,1
6292,671,2,2026-03-27,2472.37,cash,pending,,1,0,pre_monsoon,1
6293,402,3,2026-03-27,5549.18,bank_transfer,paid,,1,0,pre_monsoon,1
6294,357,3,2026-03-27,724.0,upi,paid,,1,0,pre_monsoon,1
6295,348,2,2026-03-27,292.0,cash,paid,,1,0,pre_monsoon,1
6296,466,1,2026-03-28,250.0,upi,paid,,1,0,pre_monsoon,1
6297,777,2,2026-03-28,8602.24,upi,paid,,1,0,pre_monsoon,1
6298,520,1,2026-03-28,4935.26,cash,paid,,1,0,pre_monsoon,1
6299,449,3,2026-03-28,7696.05,bank_transfer,paid,,1,0,pre_monsoon,1
6300,183,2,2026-03-28,7899.66,bank_transfer,paid,,1,0,pre_monsoon,1
6301,593,3,2026-03-28,104.0,upi,paid,,1,0,pre_monsoon,1
6302,611,3,2026-03-29,420.0,cash,paid,,1,0,pre_monsoon,1
6303,52,1,2026-03-29,42453.24,upi,paid,,1,0,pre_monsoon,1
6304,778,3,2026-03-29,1594.45,cash,paid,,1,0,pre_monsoon,1
6305,140,1,2026-03-29,8265.09,cash,paid,,1,0,pre_monsoon,1
6306,195,3,2026-03-29,9295.86,bank_transfer,paid,,1,0,pre_monsoon,1
6307,137,3,2026-03-29,100.0,cash,paid,,1,0,pre_monsoon,1
6308,316,3,2026-03-29,2441.68,upi,paid,,1,0,pre_monsoon,1
6309,629,2,2026-03-29,10801.3,cash,paid,,1,0,pre_monsoon,1
6310,371,1,2026-03-29,11011.56,upi,paid,,1,0,pre_monsoon,1
6311,390,3,2026-03-29,20127.58,cash,paid,,1,0,pre_monsoon,1
6312,653,1,2026-03-30,26310.09,cash,paid,,1,0,pre_monsoon,1
6313,328,3,2026-03-30,14554.04,cash,paid,,1,0,pre_monsoon,1
6314,764,3,2026-03-30,3716.97,upi,pending,,1,0,pre_monsoon,1
6315,174,1,2026-03-30,4842.64,cash,paid,,1,0,pre_monsoon,1
6316,632,3,2026-03-30,10688.05,upi,paid,,1,0,pre_monsoon,1
6317,100,1,2026-03-30,1201.84,upi,pending,,1,0,pre_monsoon,1
6318,14,1,2026-03-30,17392.45,cash,paid,,1,0,pre_monsoon,1
6319,376,1,2026-03-31,22681.81,bank_transfer,paid,,1,0,pre_monsoon,1
6320,857,2,2026-03-31,2579.52,cash,paid,,1,0,pre_monsoon,1
6321,585,2,2026-03-31,8067.77,bank_transfer,paid,,1,0,pre_monsoon,1
6322,469,1,2026-03-31,23159.97,cash,paid,,1,0,pre_monsoon,1
6323,538,1,2026-03-31,16072.21,upi,pending,,1,0,pre_monsoon,1
6324,108,3,2026-03-31,8449.56,cash,pending,,1,0,pre_monsoon,1
6325,665,3,2026-03-31,9414.64,upi,paid,,1,0,pre_monsoon,1
6326,466,1,2026-03-31,4100.04,bank_transfer,paid,,1,0,pre_monsoon,1
6327,531,3,2026-04-01,16205.92,bank_transfer,paid,18.0,1,0,pre_monsoon,1
6328,296,2,2026-04-01,20912.26,upi,paid,18.0,1,0,pre_monsoon,1
6329,393,2,2026-04-01,7909.59,upi,paid,18.0,1,0,pre_monsoon,1
6330,606,1,2026-04-01,18939.82,cash,paid,18.0,1,0,pre_monsoon,1
6331,545,1,2026-04-02,7697.17,cash,paid,18.0,0,0,pre_monsoon,1
6332,937,2,2026-04-02,4056.52,cash,paid,18.0,0,0,pre_monsoon,1
6333,632,1,2026-04-02,245.52,cash,paid,18.0,0,0,pre_monsoon,1
6334,780,1,2026-04-02,18556.57,upi,paid,18.0,0,0,pre_monsoon,1
6335,897,3,2026-04-02,8991.43,bank_transfer,paid,18.0,0,0,pre_monsoon,1
6336,481,2,2026-04-02,28197.16,bank_transfer,paid,18.0,0,0,pre_monsoon,1
6337,154,2,2026-04-03,6685.6,bank_transfer,paid,18.0,0,0,pre_monsoon,1
6338,653,2,2026-04-03,2434.74,upi,paid,18.0,0,0,pre_monsoon,1
6339,28,2,2026-04-03,4486.87,cash,paid,18.0,0,0,pre_monsoon,1
6340,647,2,2026-04-03,16670.4,bank_transfer,paid,18.0,0,0,pre_monsoon,1
6341,54,1,2026-04-03,246.01,cash,paid,18.0,0,0,pre_monsoon,1
6342,287,1,2026-04-03,1548.67,upi,paid,18.0,0,0,pre_monsoon,1
6343,637,1,2026-04-03,812.08,upi,paid,18.0,0,0,pre_monsoon,1
6344,848,1,2026-04-03,19622.8,upi,paid,18.0,0,0,pre_monsoon,1
6345,506,1,2026-04-03,1720.8,upi,paid,18.0,0,0,pre_monsoon,1
6346,773,1,2026-04-04,16908.0,bank_transfer,paid,18.0,0,0,pre_monsoon,1
6347,456,3,2026-04-04,1720.8,cash,paid,18.0,0,0,pre_monsoon,1
6348,209,1,2026-04-04,10182.81,upi,paid,18.0,0,0,pre_monsoon,1
6349,137,1,2026-04-04,1329.01,cash,pending,18.0,0,0,pre_monsoon,1
6350,934,1,2026-04-04,33092.47,upi,paid,18.0,0,0,pre_monsoon,1
6351,867,3,2026-04-04,147.25,cash,paid,18.0,0,0,pre_monsoon,1
6352,473,2,2026-04-05,18263.18,bank_transfer,paid,18.0,0,0,pre_monsoon,1
6353,184,1,2026-04-05,973.76,cash,paid,18.0,0,0,pre_monsoon,1
6354,123,1,2026-04-05,8731.18,upi,paid,18.0,0,0,pre_monsoon,1
6355,19,2,2026-04-05,3604.01,cash,paid,18.0,0,0,pre_monsoon,1
6356,322,2,2026-04-05,168.15,cash,paid,18.0,0,0,pre_monsoon,1
6357,494,3,2026-04-05,25687.62,cash,paid,18.0,0,0,pre_monsoon,1
6358,420,2,2026-04-05,4737.75,upi,paid,18.0,0,0,pre_monsoon,1
6359,933,1,2026-04-05,87.4,cash,paid,18.0,0,0,pre_monsoon,1
6360,1,3,2026-04-05,344.85,bank_transfer,paid,18.0,0,0,pre_monsoon,1
6361,242,3,2026-04-05,12068.19,cash,paid,18.0,0,0,pre_monsoon,1
6362,844,3,2026-04-05,13585.82,bank_transfer,paid,18.0,0,0,pre_monsoon,1
6363,878,2,2026-04-06,21812.34,cash,paid,18.0,0,0,pre_monsoon,1
6364,507,2,2026-04-06,13439.13,bank_transfer,paid,18.0,0,0,pre_monsoon,1
6365,862,1,2026-04-06,14024.3,bank_transfer,paid,18.0,0,0,pre_monsoon,1
6366,62,3,2026-04-06,19718.22,upi,paid,18.0,0,0,pre_monsoon,1
6367,849,2,2026-04-06,5464.04,bank_transfer,paid,18.0,0,0,pre_monsoon,1
6368,544,1,2026-04-06,256.5,cash,pending,18.0,0,0,pre_monsoon,1
6369,275,1,2026-04-06,1820.75,cash,paid,18.0,0,0,pre_monsoon,1
6370,163,1,2026-04-06,2524.45,upi,paid,18.0,0,0,pre_monsoon,1
6371,449,3,2026-04-06,9026.58,bank_transfer,paid,18.0,0,0,pre_monsoon,1
6372,797,1,2026-04-06,11460.09,cash,paid,18.0,0,0,pre_monsoon,1
6373,228,1,2026-04-06,109.25,upi,paid,18.0,0,0,pre_monsoon,1
6374,489,2,2026-04-07,3319.68,cash,paid,18.0,0,0,pre_monsoon,1
6375,495,2,2026-04-07,15691.27,bank_transfer,paid,18.0,0,0,pre_monsoon,1
6376,20,2,2026-04-07,152.0,upi,paid,18.0,0,0,pre_monsoon,1
6377,606,1,2026-04-07,28775.69,cash,paid,18.0,0,0,pre_monsoon,1
6378,59,2,2026-04-07,9179.85,bank_transfer,paid,18.0,0,0,pre_monsoon,1
6379,184,2,2026-04-07,10610.07,upi,paid,18.0,0,0,pre_monsoon,1
6380,372,1,2026-04-07,753.35,cash,paid,18.0,0,0,pre_monsoon,1
6381,495,3,2026-04-07,48180.44,upi,paid,18.0,0,0,pre_monsoon,1
6382,605,1,2026-04-07,283.1,cash,paid,18.0,0,0,pre_monsoon,1
6383,98,3,2026-04-07,38.0,cash,paid,18.0,0,0,pre_monsoon,1
6384,240,3,2026-04-08,5998.62,cash,pending,18.0,0,0,pre_monsoon,1
6385,33,2,2026-04-08,357.2,upi,paid,18.0,0,0,pre_monsoon,1
6386,446,3,2026-04-08,869.85,cash,paid,18.0,0,0,pre_monsoon,1
6387,334,1,2026-04-08,20387.93,upi,paid,18.0,0,0,pre_monsoon,1
6388,578,2,2026-04-09,13791.08,bank_transfer,pending,18.0,0,0,pre_monsoon,1
6389,738,2,2026-04-09,4552.55,upi,paid,18.0,0,0,pre_monsoon,1
6390,454,3,2026-04-09,3895.04,cash,paid,18.0,0,0,pre_monsoon,1
6391,791,1,2026-04-09,53.2,cash,paid,18.0,0,0,pre_monsoon,1
6392,869,3,2026-04-09,2445.01,cash,pending,18.0,0,0,pre_monsoon,1
6393,868,2,2026-04-09,10309.64,bank_transfer,paid,18.0,0,0,pre_monsoon,1
6394,202,1,2026-04-09,923.4,upi,paid,18.0,0,0,pre_monsoon,1
6395,525,1,2026-04-09,632.7,upi,pending,18.0,0,0,pre_monsoon,1
6396,208,2,2026-04-09,6029.49,bank_transfer,paid,18.0,0,0,pre_monsoon,1
6397,246,3,2026-04-10,119.7,upi,pending,18.0,0,0,pre_monsoon,1
6398,10,3,2026-04-10,1053.55,upi,paid,18.0,0,0,pre_monsoon,1
6399,375,3,2026-04-10,18968.95,bank_transfer,paid,18.0,0,0,pre_monsoon,1
6400,450,2,2026-04-10,6403.24,cash,paid,18.0,0,0,pre_monsoon,1
6401,731,2,2026-04-10,5631.2,cash,paid,18.0,0,0,pre_monsoon,1
6402,224,3,2026-04-10,8849.45,bank_transfer,paid,18.0,0,0,pre_monsoon,1
6403,331,1,2026-04-10,4841.9,upi,paid,18.0,0,0,pre_monsoon,1
6404,553,2,2026-04-10,3627.1,cash,paid,18.0,0,0,pre_monsoon,1
6405,541,2,2026-04-10,9824.95,cash,paid,18.0,0,0,pre_monsoon,1
6406,914,1,2026-04-10,3808.78,cash,pending,18.0,0,0,pre_monsoon,1
6407,244,2,2026-04-10,13283.21,bank_transfer,pending,18.0,0,0,pre_monsoon,1
6408,946,3,2026-04-11,19229.11,cash,paid,18.0,0,0,pre_monsoon,1
6409,501,3,2026-04-11,20710.55,cash,paid,18.0,0,0,pre_monsoon,1
6410,75,3,2026-04-11,6582.73,cash,paid,18.0,0,0,pre_monsoon,1
6411,649,1,2026-04-11,125.4,upi,paid,18.0,0,0,pre_monsoon,1
6412,542,1,2026-04-11,2098.67,cash,paid,18.0,0,0,pre_monsoon,1
6413,407,2,2026-04-11,40207.19,bank_transfer,paid,18.0,0,0,pre_monsoon,1
6414,605,1,2026-04-12,750.5,upi,paid,18.0,0,0,pre_monsoon,1
6415,225,1,2026-04-12,121.6,cash,paid,18.0,0,0,pre_monsoon,1
6416,642,1,2026-04-12,18746.63,bank_transfer,paid,18.0,0,0,pre_monsoon,1
6417,551,2,2026-04-12,829.92,bank_transfer,pending,18.0,0,0,pre_monsoon,1
6418,945,1,2026-04-12,7896.51,bank_transfer,paid,18.0,0,0,pre_monsoon,1
6419,535,2,2026-04-12,26598.4,upi,paid,18.0,0,0,pre_monsoon,1
6420,714,2,2026-04-12,10343.99,bank_transfer,paid,18.0,0,0,pre_monsoon,1
6421,133,2,2026-04-13,7706.25,upi,paid,18.0,0,0,pre_monsoon,1
6422,529,3,2026-04-13,677.67,upi,paid,18.0,0,0,pre_monsoon,1
6423,902,3,2026-04-13,18177.8,upi,paid,18.0,0,0,pre_monsoon,1
6424,641,3,2026-04-13,31936.67,cash,paid,18.0,0,0,pre_monsoon,1
6425,368,1,2026-04-13,34403.58,upi,paid,18.0,0,0,pre_monsoon,1
6426,257,3,2026-04-13,1652.9,upi,paid,18.0,0,0,pre_monsoon,1
6427,711,1,2026-04-13,8089.99,bank_transfer,paid,18.0,0,0,pre_monsoon,1
6428,658,3,2026-04-14,45.6,upi,pending,18.0,0,0,pre_monsoon,1
6429,71,2,2026-04-14,95.0,cash,paid,18.0,0,0,pre_monsoon,1
6430,55,1,2026-04-14,1472.65,upi,paid,18.0,0,0,pre_monsoon,1
6431,65,2,2026-04-15,6591.26,bank_transfer,paid,18.0,0,0,pre_monsoon,1
6432,553,2,2026-04-15,15189.33,upi,paid,18.0,0,0,pre_monsoon,1
6433,468,3,2026-04-15,15251.58,cash,pending,18.0,0,0,pre_monsoon,1
6434,770,1,2026-04-15,242.25,cash,paid,18.0,0,0,pre_monsoon,1
6435,154,2,2026-04-15,5737.39,cash,paid,18.0,0,0,pre_monsoon,1
6436,834,2,2026-04-15,150.1,cash,paid,18.0,0,0,pre_monsoon,1
6437,712,2,2026-04-15,11045.31,bank_transfer,paid,18.0,0,0,pre_monsoon,1
6438,402,3,2026-04-15,299.25,cash,paid,18.0,0,0,pre_monsoon,1
6439,663,3,2026-04-16,9314.91,cash,paid,18.0,0,0,pre_monsoon,1
6440,937,3,2026-04-16,233.7,cash,paid,18.0,0,0,pre_monsoon,1
6441,728,2,2026-04-16,781.99,cash,paid,18.0,0,0,pre_monsoon,1
6442,451,3,2026-04-16,6387.91,upi,pending,18.0,0,0,pre_monsoon,1
6443,271,3,2026-04-16,6187.76,upi,paid,18.0,0,0,pre_monsoon,1
6444,904,3,2026-04-17,11064.75,upi,paid,18.0,0,0,pre_monsoon,1
6445,774,3,2026-04-17,163.4,upi,paid,18.0,0,0,pre_monsoon,1
6446,576,1,2026-04-17,8175.75,upi,paid,18.0,0,0,pre_monsoon,1
6447,203,3,2026-04-17,167.75,bank_transfer,paid,18.0,0,0,pre_monsoon,1
6448,52,1,2026-04-17,5322.62,bank_transfer,paid,18.0,0,0,pre_monsoon,1
6449,205,1,2026-04-18,1542.33,bank_transfer,paid,18.0,0,0,pre_monsoon,1
6450,286,3,2026-04-18,514.11,upi,paid,18.0,0,0,pre_monsoon,1
6451,96,2,2026-04-18,10174.03,cash,pending,18.0,0,0,pre_monsoon,1
6452,406,1,2026-04-18,9586.51,bank_transfer,paid,18.0,0,0,pre_monsoon,1
6453,759,2,2026-04-18,28507.02,cash,paid,18.0,0,0,pre_monsoon,1
6454,25,3,2026-04-18,6084.18,bank_transfer,paid,18.0,0,0,pre_monsoon,1
6455,14,3,2026-04-19,669.75,upi,paid,18.0,0,0,pre_monsoon,1
6456,782,1,2026-04-19,7734.06,cash,paid,18.0,0,0,pre_monsoon,1
6457,755,3,2026-04-19,7046.57,bank_transfer,paid,18.0,0,0,pre_monsoon,1
6458,10,1,2026-04-19,12688.87,upi,pending,18.0,0,0,pre_monsoon,1
6459,276,2,2026-04-20,25592.48,upi,paid,18.0,0,0,pre_monsoon,1
6460,48,3,2026-04-20,551.0,upi,paid,18.0,0,0,pre_monsoon,1
6461,305,1,2026-04-20,26111.55,upi,paid,18.0,0,0,pre_monsoon,1
6462,43,2,2026-04-21,14603.84,cash,pending,18.0,0,0,pre_monsoon,1
6463,56,1,2026-04-21,14693.8,upi,paid,18.0,0,0,pre_monsoon,1
6464,39,3,2026-04-21,162.12,upi,paid,18.0,0,0,pre_monsoon,1
6465,546,3,2026-04-21,5435.07,bank_transfer,paid,18.0,0,0,pre_monsoon,1
6466,53,2,2026-04-21,127.3,upi,paid,18.0,0,0,pre_monsoon,1
6467,47,3,2026-04-21,429.4,cash,paid,18.0,0,0,pre_monsoon,1
6468,27,2,2026-04-21,12412.41,bank_transfer,paid,18.0,0,0,pre_monsoon,1
6469,73,3,2026-04-22,2534.73,cash,paid,18.0,0,0,pre_monsoon,1
6470,586,2,2026-04-22,12556.73,upi,paid,18.0,0,0,pre_monsoon,1
